kind,usable_width_kwh,date,total_cost_yuan,planned_cost_yuan,increase_cost_yuan,reduction_net_cost_yuan,emergency_cost_yuan
q3,9600,2025-07-22,55030.2693413198,53330.79561967267,2184.7183186576103,-485.2445970105432,6.333555369053557e-11
q3,9600,2025-07-23,56649.544521564276,59949.9997498385,17.570387195925655,-3666.395313881014,348.3696984108667
q3,9600,2025-07-24,54690.9379270948,58765.76363969483,2.0470452000154185e-13,-4074.8257126000904,5.512985268296688e-11
q3,9600,2025-07-25,24987.390639590092,25290.681653945703,2.9191369321779346e-13,-303.29101435563155,2.03711216784086e-11
q3,9600,2025-07-26,30267.056824723764,30628.555927349265,14.334345747725875,-375.83344837325114,2.1776287439934093e-11
q3,9600,2025-07-27,54515.24769629327,56499.80086929201,125.97029975725897,-2110.5234727560746,7.019925618578783e-11
q3,9600,2025-07-28,54195.9678722865,54846.32384853717,258.17357160223713,-908.5295478529757,6.260789708889547e-11
q3,9600,2025-07-29,56003.248774982,55362.544754506445,1202.7065059579052,-595.484024111309,33.48153862895353
q3,9600,2025-07-30,56576.9907650764,50110.76219778093,6806.084022820351,-339.8554555249186,4.123756491836162e-11
q3,9600,2025-07-31,50263.701628437695,50202.19653272434,318.5293861536538,-257.0242904403613,5.900106003764449e-11
q3,9600,2025-08-01,27100.331616057818,27609.41830072094,1.0356592860986538,-510.1223439492369,1.7608383195977238e-11
q3,9600,2025-08-02,29622.82769139852,30606.851982810535,6.085201675887219e-13,-984.0242914120456,3.088752009716699e-11
q3,9600,2025-08-03,45761.01936657403,46193.03021064788,9.619355978429667e-13,-721.54796092081,289.53711684695645
q3,9600,2025-08-04,47568.945233157356,47764.540301399466,1006.0625435128769,-1201.6576117550412,6.149787523668238e-11
q3,9600,2025-08-05,46796.16473535987,47248.85238755186,308.80651645041416,-761.4941686424684,6.077398317927419e-11
q3,9600,2025-08-06,50418.17997133345,53285.874908765254,5.581625828199321e-13,-2867.694937431871,5.789389234678311e-11
q3,9600,2025-08-07,46339.689606568456,49197.851468842695,8.680544283379277e-13,-2858.161862274289,4.8846807487734624e-11
q3,9600,2025-08-08,24143.12420613404,24495.677791338803,7.225366971397307e-14,-352.55358520479086,3.2116219017552795e-11
q3,9600,2025-08-09,25976.348792198987,26049.99060814767,4.699302280641859e-13,-73.64181594870689,2.3906579826871164e-11
q3,9600,2025-08-10,47804.4774707233,49789.74574030947,7.291873771464452e-14,-1985.268269586219,5.6060358133436244e-11
q3,9600,2025-08-11,47958.66222468599,47540.150478263895,7.905271104391431e-13,-705.4165535522054,1123.9282999743077
q3,9600,2025-08-12,49138.18910141779,48583.45849912104,403.944433611244,-866.5743375021201,1017.3605061876225
q3,9600,2025-08-13,46003.17939703383,44148.61041005636,1750.5851588269784,-6.414211384253577e-14,103.98382815049916
q3,9600,2025-08-14,44699.17231240461,45058.21116000938,295.36045400549784,-1107.1658438603542,452.766542250088
q3,9600,2025-08-15,24679.052806012183,24963.964514630377,444.8839660473158,-886.1599098879901,156.36423522248185
q3,9600,2025-08-16,28239.689372636632,28530.2723842491,128.19464896823723,-1161.67075348978,742.8930929090792
q3,9600,2025-08-17,46773.30531106302,45947.54987272184,835.2008367431832,-706.1176362031262,696.6722378011183
q3,9600,2025-08-18,46294.738945743964,47085.92518736708,54.57209435438943,-974.9044200924798,129.1460841149788
q3,9600,2025-08-19,46882.36692189773,47401.08271913209,8.419249297730857e-13,-710.5610819463833,191.84528471202862
q3,9600,2025-08-20,50339.80750679842,51350.340934375665,517.9054066238396,-1886.017300921672,357.5784667205775
q3,9600,2025-08-21,45039.58780896675,45791.86898407403,126.31437302538752,-878.5955481327364,7.41270120840909e-11
q3,9600,2025-08-22,24549.8886049024,24409.634415888708,135.55320959970982,-192.9320733119614,197.63305272594408
q3,9600,2025-08-23,26767.30598134694,25858.901143031304,913.3412171227122,-4.936378807101712,3.008216520328233e-11
q3,9600,2025-08-24,47401.29374302378,48128.62163190305,8.374740900762845e-13,-727.3278888793188,5.963291016541917e-11
q3,9600,2025-08-25,55928.71902191406,61735.42168399345,5.716718975738707,-6397.964734166486,585.545353111357
q3,9600,2025-08-26,47105.47559016789,47327.748632176605,260.6048014375358,-482.8778434463329,8.567526776914747e-11
q3,9600,2025-08-27,48741.61405478392,46507.88626081034,2632.5447065939675,-398.8169126204535,7.01968119187768e-11
q3,9600,2025-08-28,47490.51954921738,45406.77389396024,1676.6818560601496,-4.453634065865089,411.5174332628484
q3,9600,2025-08-29,26028.56315872188,26328.60104000503,33.34591735780548,-333.38379864097226,1.577282660036872e-11
q3,9600,2025-08-30,27185.074915557714,27683.67312378584,1.4450733942794615e-13,-498.5982082281517,3.126876890746644e-11
q3,9600,2025-08-31,47587.76308391262,46252.191482443566,1485.4330432510758,-193.8698749141685,44.00843313214947
q3,9600,2025-09-01,46531.6653130572,49746.59422507813,2.6947191145154646e-13,-3214.928912020968,3.9345934510492955e-11
q3,9600,2025-09-02,45380.8174788459,45675.42077850618,1036.8496494831604,-1331.452949143488,3.6646486734071e-11
q3,9600,2025-09-03,46136.01982596357,49101.220164971724,7.448761607520282e-14,-2965.2003390081986,4.16446539475146e-11
q3,9600,2025-09-04,43735.436071954144,46042.23323973343,6.423874765459913e-14,-2306.797167779316,3.3962912482365934e-11
q3,9600,2025-09-05,22114.049197806817,23491.310390447972,0.0,-1377.2611926411657,7.1631518494541526e-12
q3,9600,2025-09-06,25647.990117810004,26855.96854655174,0.0,-1207.9784287417535,1.9616635427155414e-11
q3,9600,2025-09-07,44924.3471155774,46795.18511466102,90.5904645813485,-1961.4284636650066,3.303969897672232e-11
q3,9600,2025-09-08,40721.966187625294,40597.62467252989,985.2512981813281,-860.9097830860139,8.864151546106314e-11
q3,9600,2025-09-09,39183.39684692853,36260.51476046321,2929.526665258006,-6.644578792753127,7.629294174194001e-11
q3,9600,2025-09-10,41517.5262990632,41431.87070790416,390.79837253174907,-305.14278137278853,7.598296747346467e-11
q3,9600,2025-09-11,39010.860128792025,42341.17712281649,18.872567360832175,-3349.1895613853467,5.315814632922411e-11
q3,9600,2025-09-12,18714.454624181642,18449.0087805169,29.202173404273424,-175.6949894007795,411.93865966124685
q3,9600,2025-09-13,20767.660338297643,19642.730513512055,1130.4270816074531,-5.497256821914621,4.8557678766769643e-11
q3,9600,2025-09-14,43388.44434278807,44832.87554709643,212.4930203076426,-1656.924224616089,8.601857359735732e-11
q3,9600,2025-09-15,38593.19077743223,38359.81179152371,311.6319720101431,-78.25298610166878,4.720989466022729e-11
q3,9600,2025-09-16,42855.02529736279,44653.393828987726,299.2523765104711,-2097.620908135492,8.033858023281938e-11
q3,9600,2025-09-17,43098.21170935432,45268.26223169025,40.63127785922216,-2210.6818001952374,9.077860241291091e-11
q3,9600,2025-09-18,39048.07210306257,36237.1222423056,2813.455595977519,-2.505735220628931,8.001838355808921e-11
q3,9600,2025-09-19,18437.84188018533,18521.067229902626,19.360180789847266,-102.5855305071765,3.2543425732001196e-11
q3,9600,2025-09-20,20664.333939942517,20789.999200620943,1.6730723473301622e-13,-125.66526067847006,4.1764876890226784e-11
q3,9600,2025-09-21,41962.24941089844,43287.082074529186,1.3710567348113043e-12,-1324.832663630805,5.841015848773168e-11
q3,9600,2025-09-22,44486.51924262853,47425.40280845977,315.11067215879046,-3253.994237990146,1.1127336563276915e-10
q3,9600,2025-09-23,43196.45827580866,44090.29219916441,45.25481085317134,-939.0887342089902,7.31436473611069e-11
q3,9600,2025-09-24,42178.32475381645,39252.41288892245,2939.9578190308166,-14.045954136913759,9.5417410861387e-11
q3,9600,2025-09-25,41492.58693343213,42069.296674389785,118.36909402889067,-695.0788349866144,6.282819953185026e-11
q3,9600,2025-09-26,19133.480791365815,20097.77011137527,1.8106049992638872e-13,-964.2893200094879,3.802004755470989e-11
q3,9600,2025-09-27,21156.29360830922,20222.862616937502,301.46315386019205,-13.315924321838795,645.2837618333662
q3,9600,2025-09-28,43693.96664012842,42308.065507993924,1410.3858257343747,-24.48469359996335,8.20280598445855e-11
q3,9600,2025-09-29,45419.36135904382,47405.85313151272,2.695123650725352,-2075.9661046596857,86.77920854006169
q3,9600,2025-09-30,46455.055994414375,45457.273567244454,1332.1383171073062,-334.3558899374451,6.655109263675741e-11
q3,9600,2025-10-01,41183.28026043203,43072.88877631514,6.270738595048898e-13,-1889.6085158831413,3.3610257688110323e-11
q3,9600,2025-10-02,41383.97114577783,45207.883301780144,0.0,-3823.912156002363,4.607144887813774e-11
q3,9600,2025-10-03,16944.376552117927,16853.472298574776,134.34381886992125,-43.43956532680937,4.010325937997549e-11
q3,9600,2025-10-04,21010.600098799252,21754.375548712218,0.0,-743.7754499129987,3.562483641417202e-11
q3,9600,2025-10-05,43252.66309071016,46941.718376405435,5.594607443981659e-13,-3689.055285695327,4.7565357874646e-11
q3,9600,2025-10-06,40385.28066904626,39013.87840949176,1393.8060276547665,-22.403768100335284,7.247222555406551e-11
q3,9600,2025-10-07,42567.13750751449,42439.6555525098,734.973374363431,-607.4914193587817,3.804762016557106e-11
q3,9600,2025-10-08,39418.604195267755,40044.489544730546,4.2651322473830074e-13,-1320.0299506172905,694.144601154503
q3,9600,2025-10-09,40240.028010644186,42918.73424668453,3.645936885732226e-14,-3878.2700841442465,1199.5638481039068
q3,9600,2025-10-10,17034.615651724926,16828.334553079465,366.2240287968705,-159.94293015144257,3.0983354548652644e-11
q3,9600,2025-10-11,17981.757485410053,17996.038975191663,4.521244832596988,-18.802734614233877,3.022745431735529e-11
q3,9600,2025-10-12,41649.346270032096,40857.414412986334,298.6226333042861,-1109.2327844927595,1602.5420082342355
q3,9600,2025-10-13,40914.59615290591,42417.63647461205,833.9698748398982,-2337.0101965461236,8.504009940679679e-11
q3,9600,2025-10-14,42985.050175476994,44120.98073841446,528.5906554894682,-1664.5212184269826,5.170142003407818e-11
q3,9600,2025-10-15,43841.85478901579,46074.18654277665,3.434834839261158,-2235.766588600192,6.795596479980405e-11
q3,9600,2025-10-16,41378.65009497588,39295.80919567806,2085.922598382097,-3.0816990843470866,6.41962358827186e-11
q3,9600,2025-10-17,17062.219058843984,16048.471920676058,1057.176574179942,-43.429436012050836,3.658772129710997e-11
q3,9600,2025-10-18,18637.034027238034,19125.58925611827,1.6057981611083962e-13,-488.55522888028065,4.5747128751827406e-11
q3,9600,2025-10-19,45183.156126583184,46624.96837268688,0.7198762265661804,-1442.5321223303288,6.497305449215674e-11
q3,9600,2025-10-20,44794.728943803406,45552.40418299189,15.996783558699775,-773.6720227472483,5.961527094200391e-11
q3,9600,2025-10-21,45398.363460419874,45239.405998499424,407.43381612313755,-248.4763542027593,6.96510094044811e-11
q3,9600,2025-10-22,44294.84567621256,44587.87136316496,8.154671604643227e-13,-293.0256869524732,7.062239149036032e-11
q3,9600,2025-10-23,46615.18055311416,51339.22714544575,0.13523465420226347,-4724.181826985851,6.249861506102406e-11
q3,9600,2025-10-24,17391.46224946515,17302.537471577372,89.34152764937207,-0.41674976164366395,4.575805068185446e-11
q3,9600,2025-10-25,19200.302618215625,18126.74295609629,450.3472807473239,-15.717824682383936,638.9302060543954
q3,9600,2025-10-26,47117.520125266106,50507.828318258275,0.3200461779099295,-3390.6282391701493,6.637529992303825e-11
q3,9600,2025-10-27,44000.840678003304,43631.70469100773,649.5150085832347,-280.3790215877409,8.60194830920591e-11
q3,9600,2025-10-28,45516.4625947476,44949.93289203934,733.5050812186397,-166.97537851045252,7.729851528304188e-11
q3,9600,2025-10-29,47758.078382212785,48199.59025014967,11.219037170530017,-452.7309051074708,6.625895210277122e-11
q3,9600,2025-10-30,43535.27860804006,40135.45940675319,3525.0731620004503,-125.25396071364948,7.281810532333566e-11
q3,9600,2025-10-31,18655.830184317514,18862.779664672984,1.2775274171872296e-13,-206.94948035549282,2.3588725639456244e-11
q3,9600,2025-11-01,19883.07088033473,20183.344578650725,1.4995151786934005e-13,-300.2736983160165,2.3211185862237473e-11
q3,9600,2025-11-02,48179.27530143595,45939.81023562914,1648.0484403463183,-305.65457332321955,897.0711987837147
q3,9600,2025-11-03,48599.61644551929,49573.59470398331,30.804013477782117,-1004.7822719418799,7.326638140625618e-11
q3,9600,2025-11-04,46958.88033568274,47891.03072781311,1.477375555225535e-13,-1017.9362829904197,85.78589086006025
q3,9600,2025-11-05,49216.71299892274,50938.52521500923,10.909164280393105,-1917.4408341668682,184.71945379998485
q3,9600,2025-11-06,48687.47509479954,48514.755937200156,485.5397607183411,-312.82060311902507,6.840377864136827e-11
q3,9600,2025-11-07,18713.723339478256,18333.85439125702,380.3676248905643,-0.4986766693722145,4.554564725367527e-11
q3,9600,2025-11-08,19464.11066911953,19556.70108757523,15.72856537386337,-108.31898382959787,3.34166259108315e-11
q3,9600,2025-11-09,48802.90390659739,49182.6180966835,1.1334080340930084e-12,-379.7141900861726,6.971442712000453e-11
q3,9600,2025-11-10,52404.832486424,49817.45117095815,3109.145726381743,-883.7191141480816,361.9547032321892
q3,9600,2025-11-11,51264.37993125065,53247.784797342276,1.5474075179893025,-1984.9522736096694,5.804437996914657e-11
q3,9600,2025-11-12,49885.58024572413,49588.40635373555,1121.7719700589425,-824.5980780704217,6.056645596164146e-11
q3,9600,2025-11-13,50756.63355595363,48025.23870344871,2059.118143786116,-297.5665580999654,969.8432668187675
q3,9600,2025-11-14,19478.772854226456,19171.75340497605,308.87945120927327,-1.860001958934956,6.711027822348114e-11
q3,9600,2025-11-15,21881.03202749144,22877.56776239587,6.619984560529702e-14,-996.5357349044899,6.209731395756534e-11
q3,9600,2025-11-16,50741.25574418575,49903.99465618976,855.5291930450683,-18.26810504915493,7.353764930329021e-11
q3,9600,2025-11-17,51049.93589506894,49397.47806257267,1736.5798097171098,-84.12197722090968,7.050673289654697e-11
q3,9600,2025-11-18,50846.812661219505,50491.83414800584,516.2038758195524,-161.2253626059573,7.818422886884945e-11
q3,9600,2025-11-19,53102.410202354935,50037.22183812673,3374.512708523442,-315.62540179531857,6.301057500085977
q3,9600,2025-11-20,51037.48055203626,49731.59177283784,1451.8357602596736,-145.9469810613176,6.190349921553207e-11
q3,9600,2025-11-21,19610.165472596,19611.20029178114,1.5668319974793122e-13,-1.0348191851958615,5.668592883978363e-11
q3,9600,2025-11-22,21599.334103336107,22536.67590076079,1.7481056602264288e-13,-937.341797424729,4.3043296038547396e-11
q3,9600,2025-11-23,52263.63776269968,50583.16358872786,2165.920364325028,-485.44619035327054,6.193651791441823e-11
q3,9600,2025-11-24,50481.962813469494,49693.891420507185,1012.4261740191295,-283.47071004204406,59.11592898522823
q3,9600,2025-11-25,55338.21800092593,57970.25843332677,1.0744599876488792e-12,-2632.040432400918,8.409876528503446e-11
q3,9600,2025-11-26,54297.64392434983,55053.17949678197,199.18876709558634,-960.4182851132052,5.6939455854767385
q3,9600,2025-11-27,51871.976212452064,52284.84574685478,102.18179838449618,-515.0513327872758,6.531355767336322e-11
q3,9600,2025-11-28,20431.922325427622,20822.94151464337,1.4958061456127325e-13,-391.0191892158093,5.93901381407136e-11
q3,9600,2025-11-29,23521.25967089853,24898.838181520103,1.0344365364289843e-13,-1377.578510621625,5.0932242312562435e-11
q3,9600,2025-11-30,54795.71188906532,54593.78014408553,442.19365183237886,-240.26190685267233,8.17472196601443e-11
q3,9600,2025-12-01,69666.69308072902,58675.550425246875,913.14228855828,-392.9410424151431,10470.941409339011
q3,9600,2025-12-02,70776.47577403669,59212.303792026374,2191.607125114853,-911.7509048576096,10284.315761753058
q3,9600,2025-12-03,65497.37001214996,52212.25210656254,11660.095112798641,-2.829771972301387e-14,1625.022792788781
q3,9600,2025-12-04,69304.11329142387,58559.38684000551,3298.408364175285,-979.736502540203,8426.05458978328
q3,9600,2025-12-05,28069.16297325585,23896.87956999486,1418.8955734274582,-150.41851251518617,2903.80634234871
q3,9600,2025-12-06,27013.20640984093,23888.825928518574,3125.6066463802267,-1.2261650579288645,5.53772885325543e-11
q3,9600,2025-12-07,67777.91754224958,59810.677871867345,1645.4234388665768,-664.7967270230482,6986.6129585387225
q3,9600,2025-12-08,64974.544539955736,65942.1375074631,4.217724836053094e-13,-967.592967507424,5.2473410505626814e-11
q3,9600,2025-12-09,64056.42909719278,65521.57433565137,3.56322971128975e-13,-1465.1452384586523,5.850055728728875e-11
q3,9600,2025-12-10,60820.60672568093,59064.85367523426,1875.8213887291738,-120.06833828256865,6.334001056984562e-11
q3,9600,2025-12-11,62106.47450472377,63817.45177803963,1.097512480896512e-12,-1710.97727331594,7.975740601295911e-11
q3,9600,2025-12-12,28419.95865464156,28500.023076853773,385.4134159292589,-465.4778381415256,4.702833544811824e-11
q3,9600,2025-12-13,27734.568764387193,28434.47902843203,124.31157032528112,-824.2218343701567,4.149551546817065e-11
q3,9600,2025-12-14,62960.91175417993,61665.10577400712,1352.4447710309923,-56.638790858230934,4.569984923818993e-11
q3,9600,2025-12-15,61501.70012205346,59372.276319838165,2175.2255301095283,-45.80172789432282,8.864382294859752e-11
q3,9600,2025-12-16,63920.25619358318,65424.46049945129,5.125670554662065e-13,-1504.2043058681738,6.641420924324849e-11
q3,9600,2025-12-17,63444.45858231961,65394.56678721424,9.761834007804283e-13,-1950.1082048947105,9.205031403780595e-11
q3,9600,2025-12-18,61754.25392633972,62401.66957353719,14.76663230713119,-662.1822795046745,7.644685240393302e-11
q3,9600,2025-12-19,25804.975073185822,25746.028338001543,764.5361953456103,-705.5894601613961,6.410227015862802e-11
q3,9600,2025-12-20,26708.942968335272,27811.55611879871,77.74367149295607,-1180.3568219564609,6.610522262917584e-11
q3,9600,2025-12-21,63656.05184387216,64223.69929504698,5.453728135762504e-13,-666.1332599048944,98.48580873006587
q3,9600,2025-12-22,62273.43144814449,61764.18930764464,158.0926907410616,-187.60122768570562,538.750677444475
q3,9600,2025-12-23,62234.020946619756,63429.83454099521,221.92597659567673,-1417.7395709712237,9.998259997701097e-11
q3,9600,2025-12-24,60894.34055756488,60445.25979513541,455.1324305512622,-401.4939074633621,395.44223934156804
q3,9600,2025-12-25,61220.28167357387,60321.81783739812,191.24290476343086,-276.5969827515331,983.8179141638542
q3,9600,2025-12-26,27232.661303732617,27330.95387397232,297.71589020059145,-396.00846044036234,6.68254838132043e-11
q3,9600,2025-12-27,26833.592357254503,27014.169733681694,326.1918040321871,-506.7691804594603,8.080043389924185e-11
q3,9600,2025-12-28,60063.46665686034,60480.17191627959,349.0774492574713,-765.7827086767974,8.415027252794971e-11
q3,9600,2025-12-29,61146.19076345912,61420.48336410806,218.05357498494408,-492.3461756339377,5.7287110166726055e-11
q3,9600,2025-12-30,61485.85543801661,62832.08913201318,62.305780292977644,-1429.6434503125813,21.103976023035777
q3,9600,2025-12-31,62725.33508686844,63184.10783100296,9.99733629214461e-13,-552.3066808012654,93.5339366667377
q4_2,0,2025-02-01,32770.121034170996,31932.43242416743,0.0,0.0,837.6886100035672
q4_2,0,2025-02-02,76448.235141735,75860.09582579453,0.0,0.0,588.1393159404589
q4_2,0,2025-02-03,76327.65210078824,74730.47622656566,0.0,0.0,1597.1758742225927
q4_2,0,2025-02-04,81295.18943880548,74008.76866289358,0.0,0.0,7286.420775911897
q4_2,0,2025-02-05,76879.9622685767,73225.23616217427,0.0,0.0,3654.7261064024224
q4_2,0,2025-02-06,76370.43120039001,75256.93866684953,0.0,0.0,1113.4925335404753
q4_2,0,2025-02-07,32318.062068071427,30760.08722831547,0.0,0.0,1557.974839755955
q4_2,0,2025-02-08,30717.393573166773,29010.90467396203,0.0,0.0,1706.4888992047404
q4_2,0,2025-02-09,77830.16788765721,68990.8273098073,0.0,0.0,8839.340577849895
q4_2,0,2025-02-10,71028.61350711188,69775.6575884083,0.0,0.0,1252.9559187035713
q4_2,0,2025-02-11,70638.27418253405,69306.34097862929,0.0,0.0,1331.9332039047633
q4_2,0,2025-02-12,71273.01041431761,68671.79031362713,0.0,0.0,2601.2201006904716
q4_2,0,2025-02-13,69992.4930544638,67512.33909503046,0.0,0.0,2480.153959433342
q4_2,0,2025-02-14,29830.416034959933,28091.03120529092,0.0,0.0,1739.3848296690173
q4_2,0,2025-02-15,30642.798452019106,27860.65810597498,0.0,0.0,2782.1403460441247
q4_2,0,2025-02-16,71817.29334596521,65957.98228286285,0.0,0.0,5859.311063102356
q4_2,0,2025-02-17,67430.94686162399,65215.31896875262,0.0,0.0,2215.6278928713646
q4_2,0,2025-02-18,66631.42547219429,64038.86748081572,0.0,0.0,2592.55799137857
q4_2,0,2025-02-19,69594.0789802286,63914.83798051979,0.0,0.0,5679.240999708794
q4_2,0,2025-02-20,67202.46335888002,64341.60709177403,0.0,0.0,2860.856267105993
q4_2,0,2025-02-21,28167.866993173095,26820.367319337383,0.0,0.0,1347.4996738357147
q4_2,0,2025-02-22,29336.729423730714,27286.333760672376,0.0,0.0,2050.395663058334
q4_2,0,2025-02-23,67571.18565780719,62557.99895620602,0.0,0.0,5013.186701601175
q4_2,0,2025-02-24,64866.57040803058,62622.48429466974,0.0,0.0,2244.0861133608414
q4_2,0,2025-02-25,63249.22985218334,61725.03566009524,0.0,0.0,1524.1941920881015
q4_2,0,2025-02-26,65543.75660094214,62196.83365175166,0.0,0.0,3346.922949190489
q4_2,0,2025-02-27,65772.04764606977,60162.21685851263,0.0,0.0,5609.830787557143
q4_2,0,2025-02-28,27408.7767513128,25843.647733373517,0.0,0.0,1565.1290179392802
q4_2,0,2025-03-01,27941.242371892607,25761.835930899768,0.0,0.0,2179.4064409928374
q4_2,0,2025-03-02,75136.28413876868,60122.6994662495,0.0,0.0,15013.584672519168
q4_2,0,2025-03-03,73775.96294851477,59888.46129864811,0.0,0.0,13887.50164986668
q4_2,0,2025-03-04,63529.077848918816,60207.0261940331,0.0,0.0,3322.0516548857113
q4_2,0,2025-03-05,62916.28900823355,61754.406293766864,0.0,0.0,1161.8827144666957
q4_2,0,2025-03-06,62989.98110974813,61107.52304210286,0.0,0.0,1882.4580676452656
q4_2,0,2025-03-07,26105.52465413595,25254.738039322856,0.0,0.0,850.7866148130945
q4_2,0,2025-03-08,25621.347921642588,24327.34444449604,0.0,0.0,1294.003477146548
q4_2,0,2025-03-09,60233.59964833642,58379.29902473405,0.0,0.0,1854.3006236023766
q4_2,0,2025-03-10,61414.56167284404,58556.30700670714,0.0,0.0,2858.2546661368915
q4_2,0,2025-03-11,61241.69009246166,57010.72018398668,0.0,0.0,4230.969908474967
q4_2,0,2025-03-12,59336.093098396355,56767.81327219649,0.0,0.0,2568.2798261998655
q4_2,0,2025-03-13,66892.45589544857,56286.19134784739,0.0,0.0,10606.26454760119
q4_2,0,2025-03-14,25377.214191987605,23429.809305761417,0.0,0.0,1947.4048862261866
q4_2,0,2025-03-15,25494.430010247874,23742.813140997856,0.0,0.0,1751.6168692500169
q4_2,0,2025-03-16,59948.84666893501,56108.660645780226,0.0,0.0,3840.186023154788
q4_2,0,2025-03-17,56344.87724180885,54981.57560883607,0.0,0.0,1363.3016329727693
q4_2,0,2025-03-18,61326.174868482805,54492.82312619715,0.0,0.0,6833.351742285659
q4_2,0,2025-03-19,57363.805177275724,54079.2112749269,0.0,0.0,3284.5939023488218
q4_2,0,2025-03-20,58900.38772241953,54525.61142497309,0.0,0.0,4374.776297446444
q4_2,0,2025-03-21,24888.939786215724,22923.009335922856,0.0,0.0,1965.9304502928685
q4_2,0,2025-03-22,24214.29560460522,23373.339020890948,0.0,0.0,840.9565837142762
q4_2,0,2025-03-23,56363.980887254045,53541.785802018334,0.0,0.0,2822.195085235723
q4_2,0,2025-03-24,57292.09356259499,53203.651493930716,0.0,0.0,4088.4420686642793
q4_2,0,2025-03-25,58468.704153296974,53011.779394616795,0.0,0.0,5456.924758680171
q4_2,0,2025-03-26,55305.017775008535,53103.528243522436,0.0,0.0,2201.4895314861014
q4_2,0,2025-03-27,54670.86966784711,52504.71488266699,0.0,0.0,2166.1547851801165
q4_2,0,2025-03-28,24179.78058337542,22855.680656315926,0.0,0.0,1324.099927059496
q4_2,0,2025-03-29,23976.824615405585,22268.05638700511,0.0,0.0,1708.7682284004782
q4_2,0,2025-03-30,53711.12768829047,51495.83860885953,0.0,0.0,2215.2890794309506
q4_2,0,2025-03-31,53959.475282976644,51102.03685293976,0.0,0.0,2857.438430036885
q4_2,0,2025-04-01,54158.3227848236,51698.79480209739,0.0,0.0,2459.527982726203
q4_2,0,2025-04-02,59629.30340010882,50893.90228829095,0.0,0.0,8735.401111817884
q4_2,0,2025-04-03,55978.44724980405,51450.102096881434,0.0,0.0,4528.345152922612
q4_2,0,2025-04-04,23697.287424044756,21983.699777351903,0.0,0.0,1713.5876466928532
q4_2,0,2025-04-05,23321.42292327,22286.05533427713,0.0,0.0,1035.3675889928732
q4_2,0,2025-04-06,53409.10716278877,50003.86448974476,0.0,0.0,3405.2426730440093
q4_2,0,2025-04-07,51592.22380212642,50076.08520754907,0.0,0.0,1516.138594577351
q4_2,0,2025-04-08,55959.90480650691,51020.31749372119,0.0,0.0,4939.587312785717
q4_2,0,2025-04-09,54322.78075550953,50830.372025680954,0.0,0.0,3492.4087298285735
q4_2,0,2025-04-10,54923.55457153999,50690.04412147334,0.0,0.0,4233.510450066662
q4_2,0,2025-04-11,23789.742081061202,21407.3020542136,0.0,0.0,2382.440026847599
q4_2,0,2025-04-12,22042.95331677403,21484.684239399023,0.0,0.0,558.269077375001
q4_2,0,2025-04-13,53135.53945883423,49644.09681198407,0.0,0.0,3491.442646850158
q4_2,0,2025-04-14,50883.89250892149,48386.14992613097,0.0,0.0,2497.742582790513
q4_2,0,2025-04-15,50839.93713833333,48949.432470696425,0.0,0.0,1890.5046676369022
q4_2,0,2025-04-16,51516.505104463344,48958.597130918104,0.0,0.0,2557.9079735452387
q4_2,0,2025-04-17,50866.987341527376,48847.720994471434,0.0,0.0,2019.2663470559414
q4_2,0,2025-04-18,22358.41413073881,21242.374516825716,0.0,0.0,1116.039613913093
q4_2,0,2025-04-19,22065.307847816184,20969.201555904336,0.0,0.0,1096.1062919118508
q4_2,0,2025-04-20,51250.53171203169,48022.834029674515,0.0,0.0,3227.697682357179
q4_2,0,2025-04-21,49495.9115878967,47883.07900375618,0.0,0.0,1612.8325841405097
q4_2,0,2025-04-22,50191.18780897044,47588.67591547166,0.0,0.0,2602.511893498791
q4_2,0,2025-04-23,49500.22947768048,47848.22414268287,0.0,0.0,1652.0053349976088
q4_2,0,2025-04-24,48945.63053295712,47450.12543415119,0.0,0.0,1495.5050988059252
q4_2,0,2025-04-25,21027.848424830954,20003.086027432142,0.0,0.0,1024.7623973988116
q4_2,0,2025-04-26,22502.517786506192,20276.473316435953,0.0,0.0,2226.0444700702383
q4_2,0,2025-04-27,52518.8883627122,45550.03098317072,0.0,0.0,6968.857379541482
q4_2,0,2025-04-28,55942.672458135945,46847.11864966577,0.0,0.0,9095.55380847018
q4_2,0,2025-04-29,49059.54277847215,45940.00506600071,0.0,0.0,3119.5377124714246
q4_2,0,2025-04-30,48233.268800885984,46121.17562542526,0.0,0.0,2112.0931754607277
q4_2,0,2025-05-01,60910.37167015187,47404.722298929286,0.0,0.0,13505.649371222595
q4_2,0,2025-05-02,31573.35070503618,20868.947460418338,0.0,0.0,10704.403244617846
q4_2,0,2025-05-03,28077.056758314997,21562.893321998334,0.0,0.0,6514.163436316665
q4_2,0,2025-05-04,56649.798083333124,49356.2818222807,0.0,0.0,7293.51626105242
q4_2,0,2025-05-05,62666.76921526306,48018.9292754381,0.0,0.0,14647.83993982496
q4_2,0,2025-05-06,62843.3507958426,47298.59211868072,0.0,0.0,15544.758677161884
q4_2,0,2025-05-07,61311.96174889785,48436.00826480381,0.0,0.0,12875.953484094043
q4_2,0,2025-05-08,56471.2985906031,53018.18825657334,0.0,0.0,3453.110334029761
q4_2,0,2025-05-09,24986.464671371665,24246.65347890739,0.0,0.0,739.8111924642783
